,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,InfoDate
3721,34,Travel_Rarely,Research & Development,7,4,Medical,1,3722,Male,2,Research Scientist,Married,26940,1,Y,16,8,1,2,3,2,2,2,31/12/2015
3722,40,Non-Travel,Research & Development,25,4,Other,1,3723,Female,1,Sales Executive,Divorced,31490,2,Y,15,8,1,16,1,9,4,8,31/12/2015
3723,28,Travel_Rarely,Research & Development,1,2,Technical Degree,1,3724,Female,1,Research Scientist,Single,176390,0,Y,13,8,1,6,0,5,1,3,31/12/2015
3724,44,Non-Travel,Research & Development,5,3,Life Sciences,1,3725,Male,1,Laboratory Technician,Single,23190,3,Y,18,8,0,7,4,5,0,3,31/12/2015
3725,53,Travel_Rarely,Research & Development,2,4,Technical Degree,1,3726,Male,2,Manager,Single,116910,4,Y,20,8,0,35,2,9,8,8,31/12/2015
3726,49,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3727,Male,3,Laboratory Technician,Married,53240,2,Y,19,8,0,20,2,3,1,2,31/12/2015
3727,40,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3728,Male,3,Laboratory Technician,Divorced,167520,2,Y,18,8,1,8,3,3,1,2,31/12/2015
3728,44,Travel_Rarely,Research & Development,5,1,Other,1,3729,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,31/12/2015
3729,33,Travel_Frequently,Human Resources,10,3,Medical,1,3730,Female,2,Sales Executive,Married,27000,0,Y,14,8,3,5,2,4,0,3,31/12/2015
3730,34,Travel_Rarely,Research & Development,10,4,Life Sciences,1,3731,Female,1,Sales Representative,Single,192460,3,Y,15,8,1,15,5,13,3,12,31/12/2015
3731,30,Travel_Rarely,Sales,1,2,Technical Degree,1,3732,Male,1,Laboratory Technician,Married,25060,8,Y,22,8,0,4,3,2,2,2,31/12/2015
3732,42,Travel_Frequently,Research & Development,8,4,Medical,1,3733,Female,1,Sales Executive,Single,60620,1,Y,22,8,2,12,2,12,5,8,31/12/2015
3733,44,Travel_Frequently,Research & Development,5,3,Life Sciences,1,3734,Female,5,Manufacturing Director,Married,43820,7,Y,16,8,2,11,2,1,0,0,31/12/2015
3734,30,Non-Travel,Research & Development,8,3,Life Sciences,1,3735,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,31/12/2015
3735,57,Travel_Rarely,Sales,2,1,Life Sciences,1,3736,Male,3,Research Scientist,Married,61620,0,Y,14,8,0,13,5,12,2,8,31/12/2015
3736,49,Travel_Rarely,Research & Development,7,3,Technical Degree,1,3737,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,31/12/2015
3737,34,Travel_Frequently,Research & Development,2,4,Medical,1,3738,Female,2,Sales Representative,Divorced,68770,7,Y,20,8,0,16,3,14,6,9,31/12/2015
3738,28,Travel_Frequently,Research & Development,2,3,Medical,1,3739,Male,1,Research Scientist,Married,22740,3,Y,20,8,1,5,5,3,1,2,31/12/2015
3739,29,Travel_Frequently,Research & Development,28,3,Medical,1,3740,Female,5,Research Scientist,Single,44340,5,Y,17,8,3,7,1,5,0,0,31/12/2015
3740,34,Travel_Rarely,Research & Development,7,1,Medical,1,3741,Male,1,Research Scientist,Single,62880,0,Y,15,8,1,16,2,15,10,10,31/12/2015
3741,35,Travel_Rarely,Sales,7,4,Other,1,3742,Female,4,Healthcare Representative,Married,25530,1,Y,14,8,1,1,4,1,0,0,31/12/2015
3742,24,Travel_Frequently,Sales,3,3,Life Sciences,1,3743,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,31/12/2015
3743,24,Non-Travel,Research & Development,10,3,Life Sciences,1,3744,Female,2,Manager,Married,51600,1,Y,17,8,1,1,3,1,0,0,31/12/2015
3744,44,Travel_Frequently,Research & Development,5,2,Medical,1,3745,Female,2,Research Scientist,Single,171590,5,Y,22,8,1,16,1,2,2,2,31/12/2015
3745,29,Travel_Rarely,Sales,10,2,Life Sciences,1,3746,Female,1,Sales Executive,Divorced,128080,1,Y,13,8,0,10,6,10,0,4,31/12/2015
3746,30,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3747,Male,3,Sales Executive,Divorced,102210,0,Y,19,8,1,6,2,5,1,3,31/12/2015
3747,55,Travel_Rarely,Sales,20,3,Marketing,1,3748,Male,2,Research Scientist,Married,47790,0,Y,14,8,1,4,6,3,1,2,31/12/2015
3748,33,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3749,Male,2,Research Scientist,Married,37370,8,Y,22,8,2,8,2,5,0,2,31/12/2015
3749,47,Travel_Rarely,Research & Development,8,4,Medical,1,3750,Female,2,Sales Representative,Married,23660,3,Y,17,8,0,11,5,5,1,2,31/12/2015
3750,28,Travel_Frequently,Sales,1,3,Marketing,1,3751,Male,2,Laboratory Technician,Single,17060,7,Y,12,8,0,8,3,0,0,0,31/12/2015
3751,28,Travel_Rarely,Sales,8,4,Marketing,1,3752,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,8,0,1,3,1,0,0,31/12/2015
3752,28,Travel_Frequently,Research & Development,9,3,Life Sciences,1,3753,Female,2,Sales Executive,Single,59330,0,Y,11,8,0,5,3,4,1,3,31/12/2015
3753,49,Travel_Rarely,Research & Development,5,4,Life Sciences,1,3754,Female,1,Research Scientist,Married,34240,4,Y,11,8,0,10,3,3,1,2,31/12/2015
3754,29,Travel_Frequently,Research & Development,8,1,Medical,1,3755,Male,1,Research Scientist,Married,40370,0,Y,14,8,0,4,2,3,0,2,31/12/2015
3755,28,Travel_Rarely,Research & Development,5,1,Technical Degree,1,3756,Male,2,Laboratory Technician,Married,25590,1,Y,11,8,0,8,3,8,1,7,31/12/2015
3756,33,Travel_Rarely,Research & Development,15,4,Life Sciences,1,3757,Female,1,Sales Executive,Single,62010,2,Y,15,8,3,14,2,0,0,0,31/12/2015
3757,32,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3758,Female,3,Laboratory Technician,Single,44030,2,Y,20,8,0,10,3,5,0,0,31/12/2015
3758,54,Travel_Frequently,Sales,10,3,Life Sciences,1,3759,Female,4,Research Scientist,Divorced,37610,3,Y,12,8,0,26,3,14,1,12,31/12/2015
3759,29,Travel_Rarely,Research & Development,5,3,Life Sciences,1,3760,Female,2,Research Scientist,Single,109340,6,Y,17,8,2,11,2,9,0,7,31/12/2015
3760,44,Travel_Rarely,Sales,26,1,Marketing,1,3761,Male,1,Sales Representative,Married,107610,3,Y,11,8,1,24,5,20,14,17,31/12/2015
3761,39,Travel_Rarely,Sales,6,1,Technical Degree,1,3762,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2,31/12/2015
3762,46,Travel_Rarely,Research & Development,4,2,Life Sciences,1,3763,Male,3,Manufacturing Director,Married,138260,8,Y,11,8,0,23,1,13,5,1,31/12/2015
3763,35,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3764,Male,2,Research Scientist,Single,63340,1,Y,14,8,0,11,2,11,3,3,31/12/2015
3764,23,Travel_Rarely,Research & Development,2,4,Medical,1,3765,Female,2,Manager,Single,49360,0,Y,19,8,1,5,2,4,1,2,31/12/2015
3765,40,Travel_Rarely,Research & Development,2,3,Medical,1,3766,Male,2,Research Director,Single,47750,3,Y,15,8,1,15,3,5,1,0,31/12/2015
3766,34,Travel_Rarely,Human Resources,2,3,Human Resources,1,3767,Male,2,Manufacturing Director,Married,28180,1,Y,13,8,1,10,2,10,8,6,31/12/2015
3767,31,Travel_Frequently,Research & Development,29,3,Life Sciences,1,3768,Female,2,Healthcare Representative,Single,25150,1,Y,14,8,0,7,3,7,7,7,31/12/2015
3768,50,Travel_Frequently,Research & Development,6,3,Medical,1,3769,Male,1,Manager,Single,23420,1,Y,12,8,1,32,2,32,13,9,31/12/2015
3769,34,Travel_Rarely,Sales,25,5,Marketing,1,3770,Female,1,Research Scientist,Married,41940,0,Y,17,8,2,12,3,11,5,7,31/12/2015
3770,42,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3771,Female,1,Manufacturing Director,Married,106850,4,Y,11,8,3,4,2,1,0,0,31/12/2015
3771,37,Travel_Rarely,Research & Development,2,2,Medical,1,3772,Male,1,Research Scientist,Married,20220,1,Y,12,8,0,10,1,10,3,7,31/12/2015
3772,29,Travel_Rarely,Research & Development,1,3,Medical,1,3773,Female,1,Manager,Married,23140,3,Y,13,8,0,9,5,7,0,7,31/12/2015
3773,33,Travel_Rarely,Research & Development,1,1,Life Sciences,1,3774,Male,1,Research Scientist,Single,42560,1,Y,13,8,3,5,1,5,0,2,31/12/2015
3774,45,Travel_Rarely,Sales,3,3,Life Sciences,1,3775,Male,3,Laboratory Technician,Married,35800,4,Y,20,8,1,8,1,5,0,3,31/12/2015
3775,42,Travel_Frequently,Human Resources,1,4,Technical Degree,1,3776,Male,2,Manufacturing Director,Married,31620,2,Y,17,8,2,24,1,20,13,9,31/12/2015
3776,40,Travel_Rarely,Sales,10,1,Life Sciences,1,3777,Female,1,Manufacturing Director,Married,65240,0,Y,13,8,1,9,2,8,7,1,31/12/2015
3777,33,Travel_Rarely,Research & Development,9,3,Medical,1,3778,Female,2,Manufacturing Director,Married,28990,1,Y,17,8,0,15,3,15,5,7,31/12/2015
3778,40,Travel_Rarely,Sales,5,5,Life Sciences,1,3779,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7,31/12/2015
3779,24,Travel_Rarely,Sales,10,2,Marketing,1,3780,Male,1,Manufacturing Director,Divorced,23560,0,Y,13,8,0,2,5,1,0,0,31/12/2015
3780,40,Non-Travel,Research & Development,7,3,Medical,1,3781,Male,1,Research Scientist,Divorced,28000,3,Y,12,8,2,8,0,2,2,2,31/12/2015
3781,45,Travel_Rarely,Research & Development,4,3,Medical,1,3782,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,8,0,10,2,10,7,7,31/12/2015
3782,35,Travel_Rarely,Research & Development,10,1,Life Sciences,1,3783,Male,1,Healthcare Representative,Married,109030,0,Y,11,8,0,6,3,5,4,2,31/12/2015
3783,32,Travel_Rarely,Research & Development,22,4,Medical,1,3784,Male,1,Sales Executive,Married,29730,3,Y,22,8,0,12,0,7,2,5,31/12/2015
3784,36,Travel_Rarely,Sales,9,3,Marketing,1,3785,Female,4,Research Scientist,Single,142750,3,Y,18,8,1,7,5,3,1,2,31/12/2015
3785,48,Travel_Rarely,Research & Development,12,4,Medical,1,3786,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,8,1,18,2,8,7,7,31/12/2015
3786,29,Travel_Rarely,Research & Development,23,4,Life Sciences,1,3787,Female,2,Healthcare Representative,Married,45370,6,Y,18,8,1,5,5,1,0,0,31/12/2015
3787,33,Travel_Rarely,Research & Development,9,1,Medical,1,3788,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,31/12/2015
3788,30,Travel_Rarely,Research & Development,1,3,Other,1,3789,Male,3,Sales Executive,Married,179240,1,Y,13,8,2,10,2,10,6,7,31/12/2015
3789,38,Travel_Frequently,Sales,9,3,Marketing,1,3790,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,31/12/2015
3790,35,Travel_Rarely,Sales,7,2,Life Sciences,1,3791,Male,1,Sales Executive,Single,22770,1,Y,12,8,1,3,2,3,1,2,31/12/2015
3791,30,Travel_Rarely,Research & Development,14,3,Technical Degree,1,3792,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3,31/12/2015
3792,35,Travel_Rarely,Research & Development,2,3,Medical,1,3793,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0,31/12/2015
3793,53,Travel_Rarely,Research & Development,19,3,Life Sciences,1,3794,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9,31/12/2015
3794,38,Travel_Rarely,Research & Development,2,3,Medical,1,3795,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4,31/12/2015
3795,32,Non-Travel,Research & Development,10,4,Life Sciences,1,3796,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2,31/12/2015
3796,48,Travel_Rarely,Research & Development,2,5,Life Sciences,1,3797,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6,31/12/2015
3797,34,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3798,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0,31/12/2015
3798,55,Travel_Rarely,Research & Development,11,1,Medical,1,3799,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13,31/12/2015
3799,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3800,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1,31/12/2015
3800,26,Travel_Rarely,Research & Development,4,3,Life Sciences,1,3801,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0,31/12/2015
3801,38,Travel_Rarely,Sales,14,2,Marketing,1,3802,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7,31/12/2015
3802,38,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3803,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2,31/12/2015
3803,36,Travel_Rarely,Human Resources,1,3,Human Resources,1,3804,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0,31/12/2015
3804,29,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3805,Male,1,Sales Representative,Single,24040,1,Y,17,8,0,10,3,10,1,5,31/12/2015
3805,35,Travel_Rarely,Sales,12,2,Life Sciences,1,3806,Female,2,Sales Executive,Single,23180,3,Y,19,8,0,10,4,5,0,4,31/12/2015
3806,39,Travel_Rarely,Sales,2,2,Medical,1,3807,Female,1,Sales Executive,Married,20080,2,Y,12,8,0,11,3,7,7,6,31/12/2015
3807,29,Travel_Frequently,Research & Development,5,1,Medical,1,3808,Female,1,Research Scientist,Divorced,62440,1,Y,22,8,0,6,3,6,1,3,31/12/2015
3808,50,Travel_Rarely,Research & Development,4,2,Medical,1,3809,Female,1,Laboratory Technician,Married,27990,4,Y,12,8,1,27,0,1,0,0,31/12/2015
3809,23,Travel_Rarely,Research & Development,7,2,Life Sciences,1,3810,Female,3,Manager,Married,105520,2,Y,11,8,0,4,2,2,2,2,31/12/2015
3810,36,Travel_Frequently,Sales,21,3,Life Sciences,1,3811,Male,2,Human Resources,Married,23290,3,Y,15,8,0,9,2,3,0,2,31/12/2015
3811,42,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3812,Female,5,Manager,Single,40140,8,Y,13,8,1,24,3,1,0,1,31/12/2015
3812,35,Travel_Rarely,Sales,4,3,Medical,1,3813,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8,31/12/2015
3813,34,Travel_Frequently,Research & Development,25,1,Life Sciences,1,3814,Female,1,Manager,Married,22590,1,Y,14,8,0,8,2,8,7,7,31/12/2015
3814,40,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3815,Male,2,Laboratory Technician,Married,69320,1,Y,13,8,0,5,5,5,1,2,31/12/2015
3815,43,Travel_Rarely,Research & Development,1,1,Other,1,3816,Male,1,Manager,Divorced,46780,5,Y,25,8,1,8,0,6,0,2,31/12/2015
3816,35,Travel_Rarely,Sales,6,3,Marketing,1,3817,Female,3,Sales Representative,Married,135820,1,Y,17,8,1,1,3,1,0,1,31/12/2015
3817,46,Travel_Rarely,Research & Development,12,4,Technical Degree,1,3818,Male,1,Laboratory Technician,Single,23320,1,Y,11,8,0,27,2,26,0,12,31/12/2015
3818,28,Travel_Rarely,Human Resources,1,3,Medical,1,3819,Female,2,Laboratory Technician,Married,24130,1,Y,16,8,1,,2,1,0,0,31/12/2015
3819,22,Non-Travel,Sales,17,2,Marketing,1,3820,Male,3,Sales Executive,Married,97050,1,Y,18,8,2,4,3,4,1,3,31/12/2015
3820,50,Travel_Frequently,Research & Development,3,3,Other,1,3821,Male,2,Research Scientist,Married,42940,2,Y,20,8,0,32,2,30,12,13,31/12/2015
3821,32,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3822,Male,3,Research Scientist,Married,47210,3,Y,14,8,1,6,3,3,0,2,31/12/2015
3822,44,Travel_Rarely,Research & Development,10,3,Technical Degree,1,3823,Male,3,Manager,Divorced,25190,0,Y,21,8,2,23,2,22,1,10,31/12/2015
3823,30,Travel_Rarely,Research & Development,4,3,Medical,1,3824,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1,31/12/2015
3824,45,Travel_Rarely,Sales,29,2,Technical Degree,1,3825,Female,2,Research Scientist,Single,29730,1,Y,12,8,0,10,2,10,1,4,31/12/2015
3825,45,Non-Travel,Sales,2,4,Life Sciences,1,3826,Male,2,Manufacturing Director,Married,58550,1,Y,14,8,1,10,3,10,4,5,31/12/2015
3826,31,Travel_Frequently,Research & Development,7,3,Medical,1,3827,Male,2,Research Scientist,Single,36170,7,Y,21,8,1,10,5,5,0,3,31/12/2015
3827,36,Travel_Rarely,Research & Development,18,1,Medical,1,3828,Male,2,Manufacturing Director,Married,67250,9,Y,17,8,1,7,3,3,1,1,31/12/2015
3828,34,Travel_Frequently,Sales,28,4,Marketing,1,3829,Male,5,Manufacturing Director,Divorced,103250,1,Y,11,8,1,9,3,9,7,2,31/12/2015
3829,49,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3830,Male,3,Healthcare Representative,Married,69490,1,Y,14,8,1,10,2,9,1,4,31/12/2015
3830,39,Travel_Rarely,Research & Development,6,2,Life Sciences,1,3831,Male,3,Research Scientist,Married,106090,2,Y,17,8,1,10,2,7,7,7,31/12/2015
3831,27,Travel_Rarely,Research & Development,2,1,Life Sciences,1,3832,Male,4,Research Scientist,Divorced,44470,1,Y,13,8,0,7,4,7,0,7,31/12/2015
3832,35,Travel_Rarely,Research & Development,2,3,Medical,1,3833,Female,2,Sales Executive,Married,21570,1,Y,25,8,0,16,1,16,1,10,31/12/2015
3833,28,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3834,Male,3,Manufacturing Director,Divorced,46010,0,Y,15,8,2,6,2,5,0,0,31/12/2015
3834,21,Travel_Rarely,Research & Development,3,1,Life Sciences,1,3835,Female,1,Laboratory Technician,Single,170990,1,Y,14,8,1,3,2,2,2,2,31/12/2015
3835,18,Travel_Frequently,Research & Development,3,5,Medical,1,3836,Male,1,Research Director,Single,24790,1,Y,12,8,1,0,2,0,0,0,31/12/2015
3836,47,Travel_Rarely,Research & Development,25,4,Medical,1,3837,Male,2,Research Scientist,Married,148520,3,Y,19,8,3,27,3,5,1,0,31/12/2015
3837,39,Travel_Rarely,Sales,2,4,Life Sciences,1,3838,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,8,0,11,5,10,0,7,31/12/2015
3838,40,Travel_Rarely,Research & Development,22,1,Life Sciences,1,3839,Male,1,Laboratory Technician,Married,56660,1,Y,14,8,1,18,2,18,14,12,31/12/2015
3839,35,Non-Travel,Research & Development,29,3,Medical,1,3840,Female,2,Sales Executive,Married,78230,1,Y,13,8,1,15,3,14,2,9,31/12/2015
3840,37,Travel_Rarely,Research & Development,29,4,Technical Degree,1,3841,Male,1,Laboratory Technician,Married,78800,3,Y,12,8,1,9,2,4,0,2,31/12/2015
3841,39,Travel_Frequently,Research & Development,2,3,Technical Degree,1,3842,Female,2,Manager,Single,131940,0,Y,11,8,0,10,2,9,3,8,31/12/2015
3842,45,Travel_Rarely,Research & Development,28,3,Life Sciences,1,3843,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,8,2,10,3,10,3,9,31/12/2015
3843,38,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3844,Female,3,Sales Executive,Married,50790,3,Y,11,8,0,10,3,5,0,2,31/12/2015
3844,35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3845,Male,3,Healthcare Representative,Married,23210,9,Y,12,8,1,15,0,13,6,0,31/12/2015
3845,37,Travel_Rarely,Research & Development,22,3,Life Sciences,1,3846,Female,2,Healthcare Representative,Married,174440,1,Y,14,8,0,8,4,8,7,7,31/12/2015
3846,40,Travel_Rarely,Research & Development,8,3,Technical Degree,1,3847,Female,2,Healthcare Representative,Single,24040,6,Y,17,8,0,18,2,4,3,3,31/12/2015
3847,44,Travel_Frequently,Sales,2,2,Marketing,1,3848,Male,1,Laboratory Technician,Married,34520,4,Y,11,8,1,14,2,10,0,2,31/12/2015
3848,48,Travel_Frequently,Sales,10,4,Marketing,1,3849,Female,3,Manager,Married,22700,2,Y,14,8,3,23,2,2,2,2,31/12/2015
3849,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,3850,Male,2,Manager,Divorced,173990,6,Y,12,8,0,7,3,2,2,2,31/12/2015
3850,24,Travel_Frequently,Research & Development,15,3,Life Sciences,1,3851,Male,2,Research Scientist,Single,54880,1,Y,22,8,1,6,6,6,1,3,31/12/2015
3851,27,Travel_Rarely,Sales,10,4,Life Sciences,1,3852,Male,3,Sales Executive,Married,194190,7,Y,14,8,1,5,2,3,0,2,31/12/2015
3852,27,Travel_Frequently,Research & Development,7,3,Life Sciences,1,3853,Male,1,Research Scientist,Single,28110,2,Y,20,8,0,6,3,4,1,2,31/12/2015
3853,40,Travel_Rarely,Sales,16,4,Marketing,1,3854,Male,1,Research Director,Single,36330,3,Y,16,8,2,10,0,4,0,3,31/12/2015
3854,29,Travel_Rarely,Research & Development,20,1,Medical,1,3855,Female,2,Manager,Single,41630,9,Y,15,8,1,8,4,5,1,4,31/12/2015
3855,36,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3856,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2,31/12/2015
3856,25,Travel_Frequently,Sales,5,1,Marketing,1,3857,Male,4,Manufacturing Director,Divorced,139730,1,Y,14,8,0,7,3,7,0,7,31/12/2015
3857,39,Travel_Rarely,Sales,10,3,Marketing,1,3858,Female,2,Research Director,Married,26840,4,Y,12,8,0,7,2,5,1,0,31/12/2015
3858,49,Travel_Rarely,Sales,4,2,Life Sciences,1,3859,Male,2,Research Director,Married,108450,3,Y,24,8,0,27,4,4,1,2,31/12/2015
3859,50,Travel_Rarely,Research & Development,2,2,Medical,1,3860,Male,3,Sales Executive,Divorced,43770,5,Y,12,8,1,19,2,14,1,11,31/12/2015
3860,20,Travel_Rarely,Research & Development,18,4,Medical,1,3861,Female,2,Sales Executive,Single,37430,1,Y,13,8,1,2,2,2,2,2,31/12/2015
3861,34,Travel_Rarely,Research & Development,10,3,Medical,1,3862,Male,3,Laboratory Technician,Divorced,41480,1,Y,11,8,0,11,3,11,7,9,31/12/2015
3862,36,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3863,Female,2,Healthcare Representative,Single,10510,2,Y,14,8,0,15,2,4,1,3,31/12/2015
3863,49,Travel_Rarely,Human Resources,6,2,Life Sciences,1,3864,Female,2,Research Scientist,Married,107390,2,Y,11,8,3,30,3,15,2,12,31/12/2015
3864,36,Non-Travel,Research & Development,8,4,Life Sciences,1,3865,Male,4,Laboratory Technician,Married,103880,0,Y,14,8,0,4,2,3,1,2,31/12/2015
3865,36,Travel_Rarely,Research & Development,2,2,Medical,1,3866,Female,2,Healthcare Representative,Divorced,114160,6,Y,16,8,0,13,2,5,0,4,31/12/2015
3866,54,Travel_Rarely,Sales,24,3,Marketing,1,3867,Male,1,Laboratory Technician,Married,26000,3,Y,14,8,0,36,5,10,4,7,31/12/2015
3867,43,Travel_Rarely,Research & Development,2,4,Life Sciences,1,3868,Female,1,Research Scientist,Married,24220,1,Y,11,8,1,14,2,14,6,11,31/12/2015
3868,35,Travel_Frequently,Research & Development,17,4,Medical,1,3869,Male,1,Research Director,Single,54720,3,Y,11,8,1,13,3,11,6,7,31/12/2015
3869,38,Travel_Frequently,Research & Development,19,2,Life Sciences,1,3870,Male,2,Research Scientist,Married,24510,7,Y,12,8,1,19,3,13,2,9,31/12/2015
3870,29,Travel_Rarely,Research & Development,1,2,Medical,1,3871,Male,2,Sales Representative,Divorced,42400,1,Y,14,8,0,10,2,10,0,9,31/12/2015
3871,33,Travel_Rarely,Research & Development,7,3,Medical,1,3872,Male,5,Sales Executive,Divorced,109990,1,Y,18,8,3,6,3,6,0,4,31/12/2015
3872,32,Travel_Rarely,Research & Development,5,4,Technical Degree,1,3873,Male,5,Research Scientist,Divorced,50030,0,Y,13,8,0,10,5,9,1,6,31/12/2015
3873,31,Travel_Rarely,Research & Development,28,4,Technical Degree,1,3874,Female,2,Sales Executive,Married,127420,1,Y,11,8,0,10,4,10,0,2,31/12/2015
3874,49,Travel_Rarely,Research & Development,2,4,Medical,1,3875,Male,1,Laboratory Technician,Divorced,42270,4,Y,18,8,0,17,3,2,2,2,31/12/2015
3875,38,Travel_Frequently,Sales,29,2,Medical,1,3876,Female,1,Sales Executive,Single,39170,1,Y,15,8,3,4,2,4,3,3,31/12/2015
3876,47,Travel_Rarely,Research & Development,1,4,Medical,1,3877,Male,3,Laboratory Technician,Divorced,183030,6,Y,22,8,1,29,2,3,1,2,31/12/2015
3877,49,Travel_Rarely,Research & Development,21,3,Medical,1,3878,Male,2,Manufacturing Director,Single,23800,4,Y,13,8,0,23,3,8,0,0,31/12/2015
3878,41,Travel_Rarely,Research & Development,24,4,Life Sciences,1,3879,Female,4,Manager,Single,137260,3,Y,12,8,0,21,6,2,0,2,31/12/2015
